,Condition,Total_DAPI_Intensity,Mean_PCNA_Intensity,Mean_γH2AX_intensity
1781,-DarT,7396875,138.52454381907,98.6959650475456
1782,-DarT,7974729,85.178852949171,14.6708344658875
1783,-DarT,4041435,91.2592343854936,19.961719274681
1784,-DarT,5600303,396.184074074074,25.2859259259259
1785,-DarT,6061818,472.928397636427,42.0285019117136
1786,-DarT,3759510,92.0855080510827,43.6385341476957
1787,-DarT,3944046,92.127205882353,17.9970588235294
1788,-DarT,4176478,440.062195781504,31.7160627366144
1789,-DarT,3766752,89.6261620185923,31.4867197875166
1790,-DarT,6092817,469.243752139678,41.5183156453269
1791,-DarT,7804987,368.684355828221,31.0211656441718
1792,-DarT,5825707,387.202464065708,30.2431211498973
1793,-DarT,6078710,394.447021048876,28.3835176596504
1794,-DarT,6043959,414.301380670611,33.6781065088757
1795,-DarT,5751942,466.420608108108,35.2576013513514
1796,-DarT,5721337,472.631117604091,29.2216946676406
1797,-DarT,3573166,80.7128987517337,20.6345353675451
1798,-DarT,7281335,332.972493666305,36.3022077452045
1799,-DarT,5092387,458.318091451292,67.346421471173
1800,-DarT,7229877,351.49871747893,66.5426896299011
1801,-DarT,3620030,81.3845623707788,26.6726395589249
1802,-DarT,6241595,539.999141999142,397.032175032175
1803,-DarT,4671647,588.438569206843,54.7024364955936
1804,-DarT,3675817,77.5382685069009,24.8713927227102
1805,-DarT,3726624,86.9370860927153,15.2741721854305
1806,-DarT,4279604,505.449247207382,46.7061680427392
1807,-DarT,5693452,718.833539348991,40.3679439637413
1808,-DarT,5913061,70.3808125305923,16.8888888888889
1809,-DarT,3759226,90.0849967804249,16.1770766258854
1810,-DarT,4459394,502.113817097416,42.7271371769384
1811,-DarT,7207243,407.420587194906,30.2133003183587
1812,-DarT,4919198,624.064204045734,27.6446789797713
1813,-DarT,4380949,515.647971957937,47.3980971457186
1814,-DarT,7671210,80.991124260355,15.4802761341223
1815,-DarT,5528602,702.782035434693,35.5405850844664
1816,-DarT,7611677,86.8321468714875,19.9696515548895
1817,-DarT,3681858,81.5876937984497,25.8100775193798
1818,-DarT,7869400,111.298459563543,25.2878690629012
1819,-DarT,7227663,355.870316063864,35.2339524275008
1820,-DarT,7901156,87.4068965517241,22.3048275862069
1821,-DarT,8038091,84.9636789689514,13.9507908611599
1822,-DarT,3815996,95.3515492957747,29.5521126760563
1823,-DarT,5080583,456.140667267809,20.368349864743
1824,-DarT,4414133,496.546710889995,31.694306246545
1825,-DarT,7537949,130.758438818565,72.4193037974683
1826,-DarT,7996116,87.0840721491899,13.9376337511464
1827,-DarT,3783658,92.8375491849354,17.5632377740303
1828,-DarT,4939127,483.484770263294,27.8936499741869
1829,-DarT,4529213,484.933054393305,43.836820083682
1830,-DarT,3735467,88.922261484099,13.6372202591284
1831,-DarT,3673711,108.386531986532,35.8639730639731
1832,-DarT,7881317,85.5514223194748,19.3898614150255
1833,-DarT,7961675,100.676164805545,31.9356950327301
1834,-DarT,8327638,95.905047318612,21.7441640378549
1835,-DarT,3949088,412.60453808752,18.6753106428957
1836,-DarT,3687870,88.3465683494044,16.1826432217811
1837,-DarT,3942765,285.567955801105,30.7127071823204
1838,-DarT,3716321,84.9437952142459,22.3728436282694
1839,-DarT,4826940,762.24020285846,39.2780082987552
1840,-DarT,7769144,82.7153413089374,25.1235045742435
1841,-DarT,4424197,622.568077511474,36.7200407955125
1842,-DarT,3864502,77.4449891067538,45.7037037037037
1843,-DarT,7790544,96.3385074626866,50.5077611940299
1844,-DarT,6431469,456.495119488388,23.2120498148771
1845,-DarT,3803264,82.8929804372842,56.3302646720368
1846,-DarT,7592936,1124.32884843688,29.8500197863079
1847,-DarT,4012637,509.098292570374,16.2348869404707
1848,-DarT,7947959,92.7285083248386,12.9833503227999
1849,-DarT,3767271,267.624493927126,15.3542510121457
1850,-DarT,3949994,74.6187683284458,13.6401340594889
1851,-DarT,7428635,485.42643764003,31.5668409260642
1852,-DarT,6632425,85.6075808249722,15.9472315124489
1853,-DarT,6626222,407.041834002677,42.2975234270415
1854,-DarT,5651813,79.7210017574693,30.7548330404218
1855,-DarT,3767506,87.2785254534816,38.9941486249269
1856,-DarT,4576453,618.215171755725,27.3043893129771
1857,-DarT,3004684,85.2377873563219,19.2349137931035
1858,-DarT,3160670,398.061050638902,16.4978703265499
1859,-DarT,3831556,92.4398092967818,17.8724672228844
1860,-DarT,3801850,121.251176470588,20.86
1861,-DarT,4797527,489.061658706036,21.0199739470256
1862,-DarT,3932313,88.1868556701031,18.3988402061856
1863,-DarT,3908088,78.1826923076923,21.8659855769231
1864,-DarT,3935625,87.0758994578611,25.8649581074421
1865,-DarT,4157024,709.728260869565,32.0509153318078
1866,-DarT,3946885,331.964043772798,16.4981761334028
1867,-DarT,8451693,88.7713248638838,20.3785843920145
1868,-DarT,5723556,597.795124037639,63.4281437125749
1869,-DarT,4294222,416.324782409528,12.7755382501145
1870,-DarT,3983452,329.076767676768,15.6661616161616
1871,-DarT,3947124,210.393040501997,17.5328009127211
1872,-DarT,7411976,580.640357698289,38.6784603421462
1873,-DarT,4026923,284.526281635302,24.6988968202466
1874,-DarT,4236702,415.89837008629,21.7138063279003
1875,-DarT,5579545,862.918918918919,52.1931767833407
1876,-DarT,8163942,161.912518853695,19.4024635495224
1877,-DarT,4016411,95.6336104513064,43.1163895486936
1878,-DarT,4206905,70.1138095238096,29.1685714285714
1879,-DarT,3580924,86.8367551326991,34.3239859789685
1880,-DarT,7569861,627.759244992296,35.6525423728814
1881,-DarT,4026272,92.9074285714286,36.3731428571429
1882,-DarT,3824617,89.4019953051643,32.0269953051643
1883,-DarT,8443697,91.1283041283041,42.2886842886843
1884,-DarT,3896661,88.7659717552118,25.2938802958978
1885,-DarT,3662043,86.1095066185319,27.9975932611312
1886,-DarT,6304189,441.031942078365,37.543867120954
1887,-DarT,3904370,100.850795755968,26.1783819628647
1888,-DarT,3422994,87.429506246282,44.7364663890541
1889,-DarT,2316919,80.7775041050903,103.583743842365
1890,-DarT,4242585,75.1785549930971,77.9903359410953
1891,-DarT,7140031,545.173632218845,23.7317629179331
1892,-DarT,7425274,134.438861560084,25.9346451159522
1893,-DarT,4982431,624.159644194757,30.0674157303371
1894,-DarT,4969771,628.923205342237,61.9766277128547
1895,-DarT,5818217,441.723632463354,26.9213442974616
1896,-DarT,6941754,453.435549525102,107.425599276346
1897,-DarT,3577882,80.2699331848553,26.8311804008909
1898,-DarT,5871004,456.992286331379,30.8046899105214
1899,-DarT,7274015,616.709219858156,21.289766970618
1900,-DarT,7405021,83.1754032258065,39.579435483871
1901,-DarT,4864404,759.861256544503,36.9240837696335
1902,-DarT,7678886,93.2908906197088,20.0023704707077
1903,-DarT,7948499,208.967046894804,29.6204055766793
1904,-DarT,4394385,448.813048933501,26.0393140945211
1905,-DarT,7595676,83.8825665859564,18.090395480226
1906,-DarT,4770940,533.720276497696,43.1124423963134
1907,-DarT,3835365,83.1822311963655,18.5214538112065
1908,-DarT,7856101,89.7837364178058,30.2001402032948
1909,-DarT,3839079,84.5722130697419,15.9286106534871
1910,-DarT,7837899,88.0178117048346,14.8651399491094
1911,-DarT,6359809,288.196958725561,26.3627805937726
1912,-DarT,3732976,89.05164622337,48.9238218205294
1913,-DarT,3966572,340.283560998587,18.1460197833255
1914,-DarT,5420680,96.8453311394488,11.9086795557384
1915,-DarT,4069014,362.334956183057,25.5233690360273
1916,-DarT,4185738,473.838271604938,29.3753086419753
1917,-DarT,3877796,90.1219110378913,46.4102141680395
1918,-DarT,3960682,93.2334254143647,17.3004143646409
1919,-DarT,3955183,94.5045806906272,22.4933051444679
1920,-DarT,7797222,108.472751439965,79.6446610544971
1921,-DarT,4563140,468.346618898343,29.3954321540529
1922,-DarT,7900558,90.3932178932179,24.2766955266955
1923,-DarT,8117154,93.5745738636364,52.2183948863636
1924,-DarT,4192289,368.649774209734,28.3617661816357
1925,-DarT,3771374,104.951917572982,34.4098454493417
1926,-DarT,3796844,79.1793145654834,18.4571603427173
1927,-DarT,3989722,373.085614733698,14.6087605774017
1928,-DarT,3716526,86.6105675146771,11.2863666014351
1929,-DarT,8173699,720.818509182571,29.4169967590925
1930,-DarT,3851462,80.4750830564784,19.9723145071982
1931,-DarT,8190533,98.466220735786,15.2976588628763
1932,-DarT,3639091,85.6362476068922,19.3082322910019
1933,-DarT,4242187,397.524027459954,15.8713958810069
1934,-DarT,7849801,87.3629792583281,21.6279069767442
1935,+DarT,3873047,134.575166508088,3442.83396764986
1936,+DarT,3858131,575.478939895883,306.518220539517
1937,+DarT,4709647,674.592017738359,3485.05036426988
1938,+DarT,7557236,98.7679381168311,83.8327554014404
1939,+DarT,7569826,95.0595054095827,102.997939206595
1940,+DarT,4947577,1185.55585555181,2287.82990212622
1941,+DarT,5225799,325.592884130982,4526.52109571788
1942,+DarT,4860180,893.62584777694,257.824039186134
1943,+DarT,5693859,677.157798165138,4092.22201834862
1944,+DarT,6546262,744.228721848494,65.8677976016379
1945,+DarT,6593328,344.18210955711,4326.90675990676
1946,+DarT,4470824,496.359063313096,4119.59930615785
1947,+DarT,3950074,492.683601817431,3466.83932259397
1948,+DarT,4359119,929.00281030445,92.5096018735363
1949,+DarT,7687292,125.455728429986,224.945120226308
1950,+DarT,4092384,470.612808706572,102.352448723315
1951,+DarT,4168441,1412.89245667686,3737.34250764526
1952,+DarT,3867604,363.485106382979,3257.77210401891
1953,+DarT,4203701,827.792699414151,3473.38440739072
1954,+DarT,7480775,404.418423106948,680.581837106427
1955,+DarT,4021102,842.285512699906,3993.04656632173
1956,+DarT,4059119,257.870281124498,3247.22409638554
1957,+DarT,7176413,76.0014839940641,45.2416790332839
1958,+DarT,7395879,94.5453100158983,260.226890756303
1959,+DarT,5388027,251.925432378792,3138.17918911256
1960,+DarT,7435333,294.525405971713,500.259821896281
1961,+DarT,5936208,699.671547516509,2530.67987367212
1962,+DarT,7274036,197.605793808577,235.639875035501
1963,+DarT,4856350,1237.61362905818,683.224365155898
1964,+DarT,7618657,180.407431340872,3837.33150242326
1965,+DarT,3332997,91.7586206896551,41.1925287356322
1966,+DarT,4441950,235.544733502538,109.02538071066
1967,+DarT,3583852,101.895910780669,128.895910780669
1968,+DarT,4558079,100.199062011464,97.206357477853
1969,+DarT,3853818,406.543556804496,3896.63910076275
1970,+DarT,3760736,604.005558128763,375.51366373321
1971,+DarT,4884101,525.64561891516,310.397218358832
1972,+DarT,5025264,234.764943160983,3309.35166850018
1973,+DarT,4235260,374.954856912535,281.878677952439
1974,+DarT,4258221,700.826841359773,955.990439093484
1975,+DarT,4339948,420.451627486438,257.855334538879
1976,+DarT,5487944,414.620841180163,3528.74890144382
1977,+DarT,4847054,317.768364762173,3009.95834506051
1978,+DarT,5294197,190.209047292666,3819.84030157642
1979,+DarT,7205651,870.518037049074,929.198570035749
1980,+DarT,3550279,92.2530004800768,58.1949111857897
1981,+DarT,6190543,474.186720469552,3575.52457813646
1982,+DarT,6738487,82.1708526107072,60.6477197620621
1983,+DarT,3833794,350.424894712213,3690.84838558727
1984,+DarT,4184121,456.27188006483,216.354943273906
1985,+DarT,5393283,216.973304694692,3072.03467321264
1986,+DarT,3982919,615.906029757243,3016.76507439311
1987,+DarT,6216309,247.145513866232,3459.43686786297
1988,+DarT,7770365,71.2302367941712,34.5941712204007
1989,+DarT,3864941,614.685751183814,105.513560051657
1990,+DarT,4445432,367.692036092585,3452.49195763044
1991,+DarT,3894075,169.435276861019,3159.92115878254
1992,+DarT,6950997,540.793218720153,2519.00143266476
1993,+DarT,5515999,290.584274952919,2520.90348399247
1994,+DarT,4130278,333.960776846915,3142.79741051028
1995,+DarT,3469668,92.9022051773729,50.1812080536913
1996,+DarT,3380540,97.8044209514657,48.7198462277751
1997,+DarT,5192970,575.937693498452,107.340170278638
1998,+DarT,6039914,268.840683760684,3675.2694017094
1999,+DarT,4699554,846.94494047619,3064.08556547619
2000,+DarT,4634628,1215.96115107914,2094.82446043165
2001,+DarT,3571165,202.46757852077,164.698581560284
2002,+DarT,4036726,474.260118235562,4587.42428376535
2003,+DarT,4011409,409.747379454927,3063.29909154437
2004,+DarT,7196266,114.254775280899,192.564325842697
2005,+DarT,4654305,469.15294627383,73.0290294627383
2006,+DarT,7280025,215.413764510779,3177.72166943062
2007,+DarT,7278407,102.453019050694,116.374233128834
2008,+DarT,7263712,162.292802236198,3233.4570230608
2009,+DarT,3424129,70.6983146067415,34.2044943820225
2010,+DarT,5931057,418.936583577713,4683.05865102639
2011,+DarT,3480455,133.874329958309,122.647409172126
2012,+DarT,3344096,108.9448441247,1030.65707434053
2013,+DarT,3400140,135.282560706402,1446.2472406181
2014,+DarT,3970159,644.71649694501,3536.54215885947
2015,+DarT,6817594,498.292862398823,3557.72259013981
2016,+DarT,3983309,546.077892841063,363.087798289059
2017,+DarT,3960112,74.9497816593887,46.4912663755458
2018,+DarT,3324408,96.5728854229154,74.1601679664067
2019,+DarT,7381959,300.965383684338,330.086661825224
2020,+DarT,6932961,399.533465122847,3053.30923467947
2021,+DarT,3579317,951.904020100503,1219.70050251256
2022,+DarT,3430122,337.303595812472,3402.78334091944
2023,+DarT,3957173,1114.56162695152,2621.38331963846
2024,+DarT,6650589,88.0895871202285,62.1506102311088
2025,+DarT,4602359,166.853455818023,2863.39501312336
2026,+DarT,3228673,265.649425287356,66.6993810786914
2027,+DarT,6488953,175.060292850991,403.755383290267
2028,+DarT,6633318,155.368493909192,394.143687707641
2029,+DarT,3956094,626.34453125,3059.3984375
2030,+DarT,4313251,1468.99618482408,1629.9419245443
2031,+DarT,5053606,223.518661518661,2574.19004719005
2032,+DarT,5998061,1019.18326558266,3429.72730352304
2033,+DarT,5095809,185.357373086221,2692.10112812248
2034,+DarT,4111290,234.377703826955,3041.30532445923
2035,+DarT,3873359,574.392757660167,244.786908077994
2036,+DarT,4298004,252.646991622239,3116.09634424981
2037,+DarT,3672649,566.72655426765,3516.71022128556
2038,+DarT,4870814,908.295965865012,3615.42707525213
2039,+DarT,6018750,258.177917620137,2661.15846681922
2040,+DarT,6431549,602.053203040174,241.963807455664
2041,+DarT,5055988,188.702819956616,2719.01642392315
2042,+DarT,4448910,340.742331288344,2902.89570552147
2043,+DarT,6883973,154.408917890158,128.293094072866
2044,+DarT,5057500,475.012749003984,2090.4401062417
2045,+DarT,6654245,120.624649859944,104.873949579832
2046,+DarT,3983023,1060.79181424636,2056.30263675718
2047,+DarT,4253428,303.507651109411,3214.39288446825
2048,+DarT,6623783,90.3499825358016,92.7579462102689
2049,+DarT,3944935,1014.40519946212,662.671896010758
2050,+DarT,6932446,98.0380134886573,44.8890251379522
2051,+DarT,5041819,474.003598416697,2735.51889168766
2052,+DarT,6877428,99.7295932678821,93.7865357643759
2053,+DarT,3635291,223.783344176968,3493.19713728042
2054,+DarT,4373372,650.485646740966,3082.5704154002
2055,+DarT,5209328,1396.87130234345,2105.13599692662
2056,+DarT,7351248,96.2409543786051,46.9092815941269
2057,+DarT,3642010,364.077669902913,192.9986760812
2058,+DarT,3863630,463.416872224963,4042.72076961026
2059,+DarT,5119675,518.830333033303,226.409090909091
2060,+DarT,4078872,422.335108562065,165.39737812372
2061,+DarT,3928306,569.453531598513,226.620446096654
2062,+DarT,4034961,563.934656340755,231.502904162633
2063,+DarT,5499515,1497.72383847156,1006.63525835866
2064,+DarT,4611466,918.148184494602,461.271835132483
2065,+DarT,4084909,876.5234082397,973.176966292135
2066,+DarT,7099703,87.2441275167786,47.1168903803132
2067,+DarT,4671676,781.210909090909,3308.12909090909
2068,+DarT,5560083,268.533658239415,3652.48279013098
2069,+DarT,4330222,519.37984496124,3836.71705426357
2070,+DarT,5630642,445.35006119951,4215.08649530804
2071,+DarT,5541638,297.891078466499,3794.54747402365
2072,+DarT,3539008,772.769830028329,590.467422096317
2073,+DarT,3568190,590.776235424764,477.971127151582
2074,+DarT,6035829,342.895251017639,1327.302578019
2075,+DarT,4265171,578.869712990936,3846.08383685801
2076,+DarT,7941406,390.780578898226,4144.0059134765
2077,+DarT,4212303,171.361327112494,4364.03991705547
2078,+DarT,5361631,252.95129989015,4157.7059685097
2079,+DarT,6292318,244.940861812779,3637.23625557207
2080,+DarT,7152489,106.378160600167,138.597110308419
2081,+DarT,4190370,1113.34130522902,3759.27766518038
2082,+DarT,4055485,711.272798742138,3166.875
2083,+DarT,3351927,98.7833244822092,55.7827934147637
2084,+DarT,5393500,267.513294797688,4614.92909441233
2085,+DarT,3364415,267.856793743891,3211.17399804497
2086,+DarT,6739982,298.875386518244,2581.32282003711
2087,+DarT,6095603,226.945191992123,3097.03905480801
2088,+DarT,3529054,100.329427670122,104.223073456512
2089,+DarT,6828268,94.2102869139259,82.9401679496151
2090,+DarT,3501005,510.797473058343,2623.31884057971
2091,+DarT,5032335,890.216940363008,1991.08902333621
2092,+DarT,3422975,93.4509695290859,65.6626038781163
2093,+DarT,3289608,148.471241830065,49.0254901960784
2094,+DarT,3728837,359.152182163188,3346.9229601518
2095,+DarT,2521682,223.417563739377,2465.16373937677
2096,+DarT,2827284,272.596133190118,2803.83351235231
2097,+DarT,3830930,143.915333960489,2771.50893697084
2098,+DarT,3394999,879.103929679421,2652.73216132368
2099,+DarT,3625332,657.650337078652,2814.3204494382
2100,+DarT,3801259,812.216124947235,2963.02870409455
2101,+DarT,3951042,213.400569337129,3565.29239528264
2102,+DarT,3631231,632.551903114187,410.800173010381
2103,+DarT,4258106,294.957925281103,3567.64744287269
2104,+DarT,6594946,326.608056614045,355.143440391943
2105,+DarT,3359565,413.499500499501,4403.04645354645
2106,+DarT,3507899,341.353813559322,2719.64053672316
2107,+DarT,4502582,337.360576923077,2970.59679487179
2108,+DarT,3632358,311.32987012987,53.5031539888683
2109,+DarT,5940359,324.808219178082,115.181506849315
2110,+DarT,6169355,679.668433005299,602.77100681302
2111,+DarT,4558169,237.97106741573,2881.30870786517
2112,+DarT,4160319,151.665322580645,3056.1466733871
2113,+DarT,5461438,355.332075471698,3710.84837049743
2114,+DarT,6670772,105.924409919331,168.708993128174
2115,+DarT,5417681,628.293235588137,63.2065978007331
2116,+DarT,4565923,234.902993148215,4244.13595384061
2117,+DarT,3395168,116.993543179984,69.1856335754641
2118,+DarT,4791550,424.142857142857,217.673234811166
2119,+DarT,3442045,104.108088235294,56.2654411764706
2120,+DarT,4765441,507.072957198444,4593.20525291829
2121,+DarT,3967412,252.447276940904,2823.86906141367
2122,+DarT,4127944,325.136522753792,2560.12563204979
2123,+DarT,4828134,746.379275653924,3944.01006036217
2124,+DarT,3697396,420.813202933985,95.4757946210269
2125,+DarT,3535954,103.61504178273,65.0729805013927
2126,+DarT,4586015,626.762471093492,424.314172447968
2127,+DarT,6384198,229.901098901099,1347.81407781408
2128,+DarT,6822923,101.577813504823,52.612540192926
2129,+DarT,3719578,255.70020746888,4487.0596473029
2130,+DarT,3809351,241.644060830251,424.463625154131
2131,+DarT,5449556,191.680184635674,4050.36201780415
2132,+DarT,4912309,617.200058582308,1085.93760984183
2133,+DarT,7306392,95.1102308736985,86.390221819828
2134,+DarT,6985606,89.3455917020274,74.8422913719943
2135,+DarT,7099195,102.668305473615,102.350049164208
2136,+DarT,3744637,74.0505415162455,4605.3187209902
2137,+DarT,2409160,79.1267123287671,491.27654109589
2138,+DarT,5920875,102.284027777778,3836.70173611111
2139,+DarT,2189749,70.6405063291139,176.04135021097
2140,+DarT,7343882,97.8691957511381,520.764491654021
2141,+DarT,3722963,95.4085330216247,124.859731151373
2142,+DarT,6780027,89.8112467306016,161.217959895379
2143,+DarT,6625161,93.9423716291097,113.439601034355
2144,+DarT,4838722,93.8330427201395,4221.88622493461
2145,+DarT,4413532,171.555658198614,3383.38475750577
2146,+DarT,6418559,811.911784511785,689.920202020202
2147,+DarT,4808709,203.831701508336,2469.85604657317
2148,+DarT,3821852,381.876797698945,278.062320230105
2149,+DarT,3271545,85.7697807435653,115.818875119161
2150,+DarT,3969206,374.751078008624,4185.09055272442
2151,+DarT,5505051,554.680533117932,70.6328756058159
2152,+DarT,3959546,246.506338283231,3092.74465773271
2153,+DarT,5948712,380.124028598073,2661.30090146099
2154,+DarT,4072289,668.167886550778,1277.74107959744
2155,+DarT,5797549,136.188150015758,2130.23794516231
2156,+DarT,3303721,73.6152679474217,34.953488372093
2157,+DarT,3723820,280.963574756459,3389.3778060144
2158,+DarT,6987054,81.8901265822785,85.8951898734177
2159,+DarT,3892525,555.970921450151,3036.3334592145
2160,+DarT,4687326,434.290804597701,3861.42796934866
2161,+DarT,5039613,280.7197053407,3385.3620626151
2162,+DarT,5022103,589.561649659864,454.925595238095
2163,+DarT,4046058,636.51673151751,3175.96420233463
2164,+DarT,3592971,240.923943661972,196.51220657277
2165,+DarT,3766435,161.976779026217,2951.13258426966
2166,+DarT,3718696,295.880392156863,272.875
2167,+DarT,7509915,102.346255274262,37.8963607594937
2168,+DarT,7523883,91.1468271334792,98.5997811816193
2169,+DarT,6276086,216.316587677725,4145.77914691943
2170,+DarT,4310266,464.958041958042,260.778554778555
2171,+DarT,6526828,659.21198597386,3150.21453618106
2172,+DarT,7329553,94.3112990007686,120.778375608506
2173,+DarT,6148684,149.967564739733,3045.11430813497
2174,+DarT,6015654,320.146686746988,3673.24759036145
2175,+DarT,4159099,322.548883756736,3562.86066204773
2176,+DarT,4044367,367.954604975993,3189.54561326931
2177,+DarT,6453621,603.428172942817,913.561506276151
2178,+DarT,5613924,349.075257731959,3804.45979381443
2179,+DarT,3249601,89.8391140827413,34.4203928123694
2180,+DarT,7300742,94.7111426543648,67.2197776200615
2181,+DarT,7228847,520.063501144165,1837.41790617849
2182,+DarT,5941827,836.040139616056,960.813263525306
2183,+DarT,3491842,87.4149068322981,53.2033126293996
2184,+DarT,3527921,245.778420835056,3529.40760644895
2185,+DarT,4268813,346.064516129032,3770.08259482453
2186,+DarT,7239361,187.334610472541,556.07662835249
2187,+DarT,3740678,365.730342275671,3126.61979648474
2188,+DarT,4013980,358.231445655997,3837.39992965178
2189,+DarT,4325901,968.400161030596,1222.74396135266
2190,+DarT,2887754,453.877551020408,126.814139941691
2191,+DarT,2939786,407.191601049869,116.825459317585
2192,+DarT,4100518,361.528201725282,3374.06502986065
2193,+DarT,4166016,573.495585412668,2981.65182341651
2194,+DarT,4008091,520.795642701525,304.918954248366
2195,+DarT,4236360,1072.203125,3406.88461538462
2196,+DarT,3669872,422.321523472099,3938.38441098317
2197,+DarT,4077728,698.875953432356,3244.31593737455
2198,+DarT,4232280,298.123751783167,221.58452211127
2199,+DarT,3377575,96.9761589403973,37.4556291390728
2200,+DarT,4117653,617.589034676663,4375.40627928772
2201,+DarT,3587626,102.312434141201,96.7291886195996
2202,+DarT,3539898,107.632429313329,173.691863819965
2203,+DarT,4022650,591.025148605396,4104.41426611797
2204,+DarT,5580344,237.819371727749,4109.50261780105
2205,+DarT,3931304,1093.47018739353,4060.1152754117
2206,+DarT,4322654,913.252757352941,663.585018382353
2207,+DarT,3696913,466.143483709273,364.897869674185
2208,+DarT,5052614,605.151775263363,286.81974248927
2209,+DarT,3805325,370.422871046229,417.797080291971
2210,+DarT,4313441,143.997444089457,3587.56038338658
2211,+DarT,3525718,578.334534534534,950.223423423423
2212,+DarT,5147515,394.419146825397,3931.74454365079
2213,+DarT,4568992,767.764158262219,3441.38091543832
2214,+DarT,6074065,305.83264659271,3323.79778129952
2215,+DarT,4216170,188.639545056868,3456.45406824147
2216,+DarT,7599438,128.809825673534,95.36382159837
2217,+DarT,5925293,641.380416240191,3984.14090754009
2218,+DarT,4984875,401.859463850528,148.577985377742
2219,+DarT,3524540,71.2362288135594,67.0810381355932
2220,+DarT,4194161,405.1181252989,252.11956001913
2221,+DarT,3986098,667.362393967955,773.343072573044
2222,+DarT,4181009,483.299665800223,2863.19977720015
2223,+DarT,4559128,470.658279220779,4080.72037337662
2224,+DarT,7287527,282.886930983847,1145.911649535
2225,+DarT,7968937,98.0813688212928,63.1738910012674
2226,+DarT,4089010,348.006935944512,3596.98816809466
2227,+DarT,3720740,440.637602179837,255.656675749319
2228,+DarT,4550755,293.309278350515,4331.18103092784
2229,+DarT,4479430,903.15,1375.46951219512
2230,+DarT,4592645,417.035714285714,69.3397108843537
2231,+DarT,7820330,97.234664578439,69.5507700339337
2232,+DarT,7151993,684.772549019608,586.951432880845
2233,+DarT,4699319,677.106194690266,3740.99362831858
2234,+DarT,5896115,571.320158102767,158.014624505929
2235,+DarT,5716888,222.846905537459,3959.3476458395
2236,+DarT,4002091,285.456730769231,4327.39783653846
2237,+DarT,7083353,139.418805412972,3196.78908072795
2238,+DarT,5801494,406.426074074074,3312.67111111111
2239,+DarT,4441267,795.400340715503,1996.75511073254
2240,+DarT,5977820,247.473183391003,3010.61735870819
2241,+DarT,6210999,490.952755905512,4625.62204724409
2242,+DarT,5053393,359.511331444759,3708.15226628895
2243,+DarT,4045360,311.099737532808,3344.04386951631
2244,+DarT,7690364,173.518841394826,54.4029808773903
2245,+DarT,4240101,930.618879576533,809.775474194971
2246,+DarT,4388455,574.451339915374,3711.17818523742
2247,+DarT,4850548,99.8699643039266,55.9678735339112
2248,+DarT,3797896,669.193284936479,183.005444646098
2249,+DarT,3721161,430.196347031963,306.973173515982
2250,+DarT,5795745,519.120768789443,1063.16322432588
2251,+DarT,4522814,223.27900084674,3909.31117696867
2252,+DarT,5266411,426.188976377953,4144.10148731409
2253,+DarT,6602019,323.717038260391,3159.8926507019
2254,+DarT,3532977,81.3931972789115,26.6548752834467
2255,+DarT,4246828,676.873949579832,3963.45738295318
2256,+DarT,3944843,332.858840304183,43.0346958174905
2257,+DarT,4272887,339.519480519481,44.7324675324675
2258,+DarT,3781120,302.067545963229,3119.57553956835
2259,+DarT,3784486,303.69130216189,115.858220211161
2260,+DarT,4565753,660.816411682893,733.735744089013
2261,+DarT,3581210,82.1112462006079,121.293617021277
2262,+DarT,4700327,500.27052545156,231.594827586207
2263,+DarT,5216180,523.561080657792,232.739232576351
2264,+DarT,6666756,265.882736156352,2719.63300760043
2265,+DarT,6848593,1108.93125207572,656.080704085022
2266,+DarT,4125270,390.149851000426,134.581949765858
2267,+DarT,6831087,214.572120559742,3193.5199138859
2268,+DarT,3625575,352.818341377797,72.8534444931988
2269,+DarT,5929060,344.43611177454,3310.8660138524
2270,+DarT,6076256,748.001024940212,4241.35702084045
2271,+DarT,6414859,756.82592,3887.57856
2272,+DarT,3589974,73.7547051442911,87.1737766624843
2273,+DarT,5118202,249.64396107613,3068.9281625644
2274,+DarT,4002681,573.643614336194,61.9732458354367
2275,+DarT,3844627,153.690077319588,218.862757731959
2276,+DarT,4807584,324.665794637018,63.0771746239372
2277,+DarT,5480686,576.194638694639,595.834498834499
2278,+DarT,4966955,618.540460282108,360.842242019302
2279,+DarT,4509047,403.307810894142,266.72816032888
2280,+DarT,3685742,93.8419777023752,29.0649539505575
2281,+DarT,2814707,408.678601165695,732.314737718568
2282,+DarT,4174231,375.458741258741,3289.0506993007
2283,+DarT,3608088,321.308282208589,75.0235173824131
2284,+DarT,3851489,86.4201062525541,38.2762566407846
2285,+DarT,4028192,88.006148440931,44.7619675010979
2286,+DarT,4819622,660.263632944716,1358.31064309891
2287,+DarT,4480663,155.540207522698,3414.22535667964
2288,+DarT,7463727,109.852860286029,203.027227722772
2289,+DarT,4006471,347.083985765125,447.548398576512
2290,+DarT,4226112,306.202719797597,3473.66888045541
2291,+DarT,4284811,681.358610567515,490.499510763209
2292,+DarT,3855287,91.5223642172524,37.741214057508
2293,+DarT,4622915,467.852119618797,352.647058823529
2294,+DarT,4756629,137.387177352207,3803.54371357202
2295,+DarT,4519272,149.38071278826,3668.54339622642
2296,+DarT,4198916,468.735877106046,417.1585728444
2297,+DarT,4375669,126.958372310571,2588.96398503274
