"","ImageNumber","ObjectNumber","Metadata_FileLocation","Metadata_FolderName","Metadata_Frame","Metadata_Series","Intensity_IntegratedIntensityEdge_rescalecy5channel","Intensity_IntegratedIntensityEdge_rescaledapichannel","Intensity_IntegratedIntensityEdge_rescalegfpchannel","Intensity_IntegratedIntensityEdge_rescalemcherrychannel","Intensity_IntegratedIntensity_rescalecy5channel","Intensity_IntegratedIntensity_rescaledapichannel","Intensity_IntegratedIntensity_rescalegfpchannel","Intensity_IntegratedIntensity_rescalemcherrychannel","Intensity_LowerQuartileIntensity_rescalecy5channel","Intensity_LowerQuartileIntensity_rescaledapichannel","Intensity_LowerQuartileIntensity_rescalegfpchannel","Intensity_LowerQuartileIntensity_rescalemcherrychannel","Intensity_MADIntensity_rescalecy5channel","Intensity_MADIntensity_rescaledapichannel","Intensity_MADIntensity_rescalegfpchannel","Intensity_MADIntensity_rescalemcherrychannel","Intensity_MassDisplacement_rescalecy5channel","Intensity_MassDisplacement_rescaledapichannel","Intensity_MassDisplacement_rescalegfpchannel","Intensity_MassDisplacement_rescalemcherrychannel","Intensity_MaxIntensityEdge_rescalecy5channel","Intensity_MaxIntensityEdge_rescaledapichannel","Intensity_MaxIntensityEdge_rescalegfpchannel","Intensity_MaxIntensityEdge_rescalemcherrychannel","Intensity_MaxIntensity_rescalecy5channel","Intensity_MaxIntensity_rescaledapichannel","Intensity_MaxIntensity_rescalegfpchannel","Intensity_MaxIntensity_rescalemcherrychannel","Intensity_MeanIntensityEdge_rescalecy5channel","Intensity_MeanIntensityEdge_rescaledapichannel","Intensity_MeanIntensityEdge_rescalegfpchannel","Intensity_MeanIntensityEdge_rescalemcherrychannel","Intensity_MeanIntensity_rescalecy5channel","Intensity_MeanIntensity_rescaledapichannel","Intensity_MeanIntensity_rescalegfpchannel","Intensity_MeanIntensity_rescalemcherrychannel","Intensity_MedianIntensity_rescalecy5channel","Intensity_MedianIntensity_rescaledapichannel","Intensity_MedianIntensity_rescalegfpchannel","Intensity_MedianIntensity_rescalemcherrychannel","Intensity_MinIntensityEdge_rescalecy5channel","Intensity_MinIntensityEdge_rescaledapichannel","Intensity_MinIntensityEdge_rescalegfpchannel","Intensity_MinIntensityEdge_rescalemcherrychannel","Intensity_MinIntensity_rescalecy5channel","Intensity_MinIntensity_rescaledapichannel","Intensity_MinIntensity_rescalegfpchannel","Intensity_MinIntensity_rescalemcherrychannel","Intensity_StdIntensityEdge_rescalecy5channel","Intensity_StdIntensityEdge_rescaledapichannel","Intensity_StdIntensityEdge_rescalegfpchannel","Intensity_StdIntensityEdge_rescalemcherrychannel","Intensity_StdIntensity_rescalecy5channel","Intensity_StdIntensity_rescaledapichannel","Intensity_StdIntensity_rescalegfpchannel","Intensity_StdIntensity_rescalemcherrychannel","Intensity_UpperQuartileIntensity_rescalecy5channel","Intensity_UpperQuartileIntensity_rescaledapichannel","Intensity_UpperQuartileIntensity_rescalegfpchannel","Intensity_UpperQuartileIntensity_rescalemcherrychannel","Location_CenterMassIntensity_X_rescalecy5channel","Location_CenterMassIntensity_X_rescaledapichannel","Location_CenterMassIntensity_X_rescalegfpchannel","Location_CenterMassIntensity_X_rescalemcherrychannel","Location_CenterMassIntensity_Y_rescalecy5channel","Location_CenterMassIntensity_Y_rescaledapichannel","Location_CenterMassIntensity_Y_rescalegfpchannel","Location_CenterMassIntensity_Y_rescalemcherrychannel","Location_Center_X","Location_Center_Y","Location_MaxIntensity_X_rescalecy5channel","Location_MaxIntensity_X_rescaledapichannel","Location_MaxIntensity_X_rescalegfpchannel","Location_MaxIntensity_X_rescalemcherrychannel","Location_MaxIntensity_Y_rescalecy5channel","Location_MaxIntensity_Y_rescaledapichannel","Location_MaxIntensity_Y_rescalegfpchannel","Location_MaxIntensity_Y_rescalemcherrychannel","Number_Object_Number"
"1452",50,43,NA,"dt-0.1ug",0,0,111018.355361938,82080.6055984497,315446.928100586,7424.3548169136,2891576.4838562,5494705.67232513,3565258.18890381,149262.489406586,565.395080566406,1348.02056884766,1261.32495117188,33.3949966430664,353.000122070312,666,82,18,1.59833911766224,0.904207827848508,0.507741783508035,1.32484278608618,1698.39501953125,1805.5205078125,1641.32507324219,270.39501953125,6108.39501953125,4285.5205078125,1753.32507324219,274.39501953125,445.856848843126,329.640986339155,1266.85513293408,29.8166860117012,1086.24210513005,2064.12684910786,1339.31562317949,56.0715587552914,870.394897460938,2292.5205078125,1343.32495117188,50.3949966430664,190.39501953125,90.5205154418945,949.325073242188,7.39499807357788,190.39501953125,90.5205154418945,939.324951171875,7.39499807357788,280.806544624404,360.627680188965,140.6823926207,38.4149179512553,804.792203441803,1026.15016934288,122.030425289411,33.5792736937034,1320.89501953125,2787.5205078125,1424.32495117188,69.3949966430664,1088.25208954808,1089.47821736434,1089.37033019524,1088.5698233147,811.93276929729,812.910226017685,811.898485287106,812.448172293539,1089.84335086401,812.0830202855,1084,1089,1087,1089,804,804,803,805,43
"1453",50,44,NA,"dt-0.1ug",0,0,122478.985214233,76384.4820480347,282398.978759766,13619.9851284027,3803253.45048523,4347296.66703033,3782633.78405762,717547.463638306,994.894958496094,1147.02062988281,1289.32507324219,153.395004272461,425,456,109,102,2.24021022764219,0.305051119556405,0.12326940378359,2.10243259319703,2260.39526367188,1350.5205078125,1408.32495117188,452.394989013672,3850.39501953125,3530.5205078125,1792.3251953125,893.394958496094,504.028745737586,314.339432296439,1162.13571506076,56.0493215160605,1403.41455737462,1604.16851181931,1395.8058243755,264.777661859153,1417.39501953125,1732.5205078125,1409.32495117188,258.39501953125,185.395004272461,89.5205001831055,929.325012207031,11.394998550415,185.395004272461,89.5205001831055,929.325012207031,11.394998550415,377.044960974941,285.509588927561,86.8005880610359,64.5391719792042,674.338816302384,730.945096383755,153.48477780098,161.404962176463,1844.39489746094,2101.52075195312,1508.32507324219,360.394989013672,1093.4862510224,1094.59858440881,1094.7762067872,1093.78848287013,862.324196064281,864.00590425776,864.045469084608,862.277733320012,1094.89815498155,864.063468634686,1080,1094,1093,1111,862,866,870,855,44
"1454",50,45,NA,"dt-0.1ug",0,0,60114.8022918701,48080.9200439453,367992.003540039,3828.79964590073,700115.417922974,2926950.74940491,3859391.03723145,64624.3961753845,245.395004272461,877.5205078125,1456.32495117188,17.394998550415,26.9999694824219,299,73.9998779296875,5,0.278405259403118,0.967888547902754,0.127537932232335,2.80764208095135,351.394989013672,348.5205078125,1946.32507324219,42.3949966430664,552.39501953125,2417.5205078125,2090.32495117188,379.394989013672,250.478342882792,200.337166849772,1533.30001475016,15.9533318579197,277.823578540863,1161.488392621,1531.50437985375,25.6446016568986,269.394989013672,1272.5205078125,1529.32507324219,21.394998550415,167.395004272461,114.520515441895,1201.32495117188,5.39499807357788,157.395004272461,114.520515441895,1149.32495117188,5.39499807357788,30.2019788197999,53.9366089606538,125.768011878289,4.17391862246243,49.0511013118103,497.120027476203,113.551585905023,18.9681442558528,299.394989013672,1518.5205078125,1604.32507324219,28.394998550415,51.5075027179113,52.2475970384241,51.3687354015894,53.5362941462571,863.596212981561,863.766517549892,863.847725576492,862.085745633439,51.2797619047619,863.756349206349,42,61,37,58,861,866,883,846,45
"1455",50,46,NA,"dt-0.1ug",0,0,65261.2327880859,53300.6169281006,374125.054931641,4100.22960042953,869575.515640259,6100496.44969177,5053680.85021973,69849.4748277664,220.39501953125,1347.52062988281,1322.32507324219,14.394998550415,18.9999694824219,352.999877929688,69,3,0.166591413000733,0.563193567383753,0.325222362345293,0.664258105608994,327.394989013672,372.5205078125,1731.3251953125,26.394998550415,360.394989013672,3558.52075195312,1752.32507324219,229.395004272461,238.179681708343,194.527799007666,1365.41990850964,14.9643416074071,239.949093719718,1683.35994748669,1394.50354586637,19.2741376456309,238.39501953125,1864.52062988281,1388.32495117188,17.394998550415,162.39501953125,91.5205001831055,1073.32495117188,6.39499807357788,136.39501953125,91.5205001831055,987.324951171875,4.39499807357788,25.7129197473573,47.9359344660906,129.509263372924,3.37940440850167,28.3611935424906,704.569517981854,103.889352882111,11.7524492331465,258.39501953125,2146.5205078125,1461.32507324219,20.394998550415,261.610359961166,261.608955417341,261.427364352141,262.111662485927,904.364270320649,903.70763316536,904.355449767572,903.707536220566,261.737030905077,904.256070640177,267,256,234,273,925,889,914,891,46
"1456",50,47,NA,"dt-0.1ug",0,0,100523.071395874,54161.4529342651,424974.454833984,110427.070533752,2716256.3407135,4087128.78656769,6224199.83825684,7782381.59001923,639.39501953125,1049.77062988281,1749.32507324219,1825.89501953125,178.999938964844,241,128.999877929688,497,1.76522662699392,0.0868856570832719,0.293476801150657,1.85039749439691,1051.39501953125,411.5205078125,2013.32495117188,1751.39501953125,2283.39501953125,2540.5205078125,2479.32495117188,3764.39526367188,377.906283443135,203.614484715282,1597.64832644355,415.139362908844,816.919200214587,1229.21166513314,1871.9398009795,2340.56589173511,825.39501953125,1302.5205078125,1883.32507324219,2689.39501953125,191.395004272461,107.520500183105,1180.32495117188,61.3949966430664,184.39501953125,107.520500183105,1180.32495117188,61.3949966430664,168.142372603857,55.3814720414447,146.490258533235,390.307987976861,315.363783993196,480.528868487609,187.108672115172,1000.58045123184,1000.39501953125,1536.5205078125,2003.3251953125,3091.14520263672,151.520753496938,150.718110041281,150.892544998481,151.54706110222,992.727801943533,994.309544155067,994.101830738616,992.64485744637,150.646015037594,994.261052631579,151,149,144,150,977,979,980,976,47
"1457",51,1,NA,"dt-nt",0,0,48178.7917022705,112484.143630981,213137.652526855,2205.7896900177,448708.273681641,2752364.88746643,2024003.44702148,27499.252197504,221.395004272461,1076.5205078125,1035.32507324219,10.394998550415,18,366,48,3,0.0904749939686774,0.962188816230713,0.19443773090882,0.612235034014398,354.39501953125,2011.52062988281,1299.32495117188,21.394998550415,359.394989013672,2702.5205078125,1343.32495117188,135.395004272461,238.50886981322,556.852196192977,1055.1368936973,10.9197509406817,240.079333162997,1472.64038922762,1082.93389353744,14.7133505604623,239.395004272461,1643.52062988281,1082.32507324219,12.394998550415,176.39501953125,156.5205078125,816.325012207031,3.39499831199646,158.39501953125,156.5205078125,816.325012207031,3.39499831199646,26.627272541258,551.936799669373,79.9651772298023,3.06882793073766,27.8727280761792,614.80176324615,71.838304443425,9.60480721732206,257.394989013672,1939.5205078125,1132.32495117188,15.394998550415,40.4325212070514,40.9747353420449,40.5924651083344,40.9403833567597,101.739059574616,102.437825165686,101.745670780725,101.320486299114,40.4237560192616,101.649010165864,43,55,22,45,119,111,101,106,1
"1458",51,2,NA,"dt-nt",0,0,49782.6427764893,56241.7555770874,194601.40246582,2367.63964021206,614882.478973389,2608494.62099457,2406550.77886963,58815.447027266,202.39501953125,797.5205078125,840.325012207031,10.394998550415,20,179.000122070312,46,3,0.501542574680036,0.731881716891798,0.13830292868861,9.62458789801481,284.39501953125,427.5205078125,1012.32507324219,18.394998550415,504.394989013672,1625.52062988281,1139.32495117188,305.394989013672,214.580356795212,242.421360246066,838.79914855957,10.2053432767761,226.893903680217,962.544140588401,888.02611766407,21.703116984231,220.39501953125,1046.5205078125,887.325012207031,12.394998550415,153.395004272461,126.520515441895,647.325012207031,1.39499819278717,142.39501953125,126.520515441895,647.325012207031,0.394998252391815,24.9318928835863,66.1279662275305,60.7429524847013,2.90336855079079,39.2500501312885,326.157971860535,68.1697674221012,39.1706366579067,242.39501953125,1194.52062988281,932.325073242188,16.394998550415,1291.55975829887,1292.13889126994,1291.56139444511,1292.04827137538,104.053842533752,103.118070787576,103.414581151817,113.164070279984,1291.54981549815,103.552398523985,1291,1298,1305,1297,125,116,92,126,2
"1459",51,3,NA,"dt-nt",0,0,44852.6071014404,82357.5799560547,204831.67767334,2089.60469579697,411505.748336792,2655194.43759155,1948166.56878662,23840.7273568511,213.395004272461,1039.5205078125,1044.32507324219,9.39499855041504,18,458,55.9998779296875,3,0.341056579240102,1.2322435567227,0.142997104526213,1.06440314018447,314.39501953125,1977.52062988281,1216.32495117188,19.394998550415,336.394989013672,2722.5205078125,1363.32495117188,86.3950119018555,225.389985434374,413.857185708818,1029.30491293136,10.5005261095325,231.964908870796,1496.72741690617,1098.1773217512,13.4389669429826,230.39501953125,1636.5205078125,1102.32495117188,12.394998550415,149.395004272461,138.5205078125,844.325073242188,4.39499807357788,149.395004272461,138.5205078125,844.325073242188,0.394998252391815,27.8534370931909,460.821065628384,75.4829685348404,2.72046408093299,28.2622069707337,675.223626966526,80.5427926507036,6.68937869166995,250.39501953125,2014.5205078125,1155.32495117188,15.394998550415,86.0951882674407,85.164494794083,86.3064499463088,87.3956578774961,119.423472117847,119.514051952566,119.474204997936,119.225127085423,86.3945885005637,119.586809470124,62,71,85,89,118,122,119,125,3
"1460",51,4,NA,"dt-nt",0,0,53306.7530212402,57941.1246032715,227848.25177002,2284.74960243702,702829.863792419,5428087.7980957,3202695.09265137,40284.8252296448,204.39501953125,1260.02056884766,959.325012207031,9.39499855041504,18,473.000122070312,57.0001220703125,3,0.0853079168271701,1.05490089093977,0.11080051630738,0.641428933179833,288.39501953125,423.5205078125,1105.32495117188,17.394998550415,318.39501953125,3482.5205078125,1259.32507324219,126.395011901855,213.227012084961,231.764498413086,911.393007080078,9.13899840974808,222.837623269632,1721.01705710073,1015.43915429657,12.7726142135843,222.39501953125,1844.52038574219,1019.32495117188,11.394998550415,134.39501953125,129.520492553711,730.324951171875,1.39499819278717,127.394996643066,129.520492553711,730.324951171875,1.39499819278717,25.472725424248,58.7036647594058,70.9365314721874,2.61963066820189,27.1205173624945,764.113509857651,83.6784748569771,6.56510411182753,240.39501953125,2256.5205078125,1072.82495117188,14.394998550415,1087.622518062,1087.5369846399,1087.56874873399,1086.96436031233,163.094141142282,164.230282158548,163.072722176316,163.138990293044,1087.60462904249,163.177552314521,1087,1071,1105,1072,182,171,168,163,4
"1461",51,5,NA,"dt-nt",0,0,52893.0126647949,55074.8785552979,226778.353149414,2411.00963485241,650001.780929565,5508950.53913879,2989498.28582764,35884.7456952333,209.395004272461,1343.5205078125,992.325012207031,9.39499855041504,18.9999847412109,604,57.0001220703125,2,0.207840495617948,0.48034024051899,0.147708308279278,0.353530962927495,307.394989013672,400.5205078125,1176.32507324219,18.394998550415,314.39501953125,3977.5205078125,1332.32507324219,115.394996643066,222.239549011743,231.407052753352,952.850223316866,10.1302925834135,228.070800326163,1932.96510145221,1048.94676695707,12.5911388404328,227.395004272461,2065.5205078125,1052.32495117188,11.394998550415,154.39501953125,142.5205078125,774.325012207031,1.39499819278717,142.39501953125,142.5205078125,774.325012207031,1.39499819278717,27.4582365157531,55.2937866907793,70.90115068185,2.64600831871174,27.1424451878767,924.341548727445,84.7113415364261,6.04478490862732,246.39501953125,2605.5205078125,1107.32495117188,14.394998550415,1082.1829437911,1082.57923953464,1082.15171797877,1082.12795893089,237.037145758679,236.822923882977,237.181928742184,236.900453221522,1082.29649122807,237.211228070175,1084,1090,1080,1085,238,233,221,251,5
"1462",51,6,NA,"dt-nt",0,0,49023.5322875977,51265.3866424561,237294.55090332,2370.52967619896,505923.012359619,2846698.40177917,2515069.67175293,29129.9867171049,214.39501953125,908.5205078125,1108.32507324219,10.394998550415,18.9999847412109,393.000122070312,53.9998779296875,3,0.128814012221993,0.471382097977852,0.263660528383499,0.3601818400488,314.39501953125,411.5205078125,1351.32507324219,22.394998550415,323.394989013672,2639.5205078125,1439.32495117188,59.3949966430664,229.081926577559,239.557881506804,1108.8530416043,11.0772414775652,234.006943737104,1316.6967630801,1163.30697120857,13.4736293788644,234.39501953125,1408.5205078125,1162.32507324219,12.394998550415,166.39501953125,132.5205078125,898.324951171875,2.39499831199646,142.39501953125,132.5205078125,881.325012207031,1.39499819278717,27.1634033519793,66.832319125571,80.9554339480298,3.00030578188572,27.6972802195557,585.588698174682,81.8635584594403,5.53345852046668,252.39501953125,1757.0205078125,1216.32495117188,15.394998550415,417.284452401226,417.409305032762,417.456941217337,417.249743130445,263.323493210342,263.643816461618,263.370107756713,262.837406871935,417.257631822387,263.197502312673,442,425,427,421,267,271,268,273,6
"1463",51,7,NA,"dt-nt",0,0,63209.2218475342,68592.8374252319,257659.702636719,2565.21964240074,1166934.95706177,2831280.74538422,3105680.60083008,34798.9409987926,315.394989013672,855.520446777344,1104.32495117188,10.394998550415,102,230.000122070312,49.5,2,2.12728941764084,1.05439557163959,0.145212494787648,0.363187068152161,532.394958496094,1078.5205078125,1249.32495117188,18.394998550415,1189.39489746094,1885.5205078125,1392.32495117188,38.3949966430664,267.835685794636,290.64761620861,1091.77840100305,10.8695747559353,433.64361094826,1052.12959694694,1154.0990712858,12.9316020062403,411.394989013672,1113.52062988281,1152.82495117188,12.394998550415,179.395004272461,121.520500183105,843.324951171875,3.39499831199646,173.395004272461,121.520500183105,843.324951171875,2.39499831199646,66.6501751750048,176.699545412268,68.5539692535826,2.7791960108257,156.127976507249,376.463418920359,74.7947587822834,3.96553085992603,523.394958496094,1324.5205078125,1204.32507324219,15.394998550415,347.153395260075,346.155815525547,345.289268375293,345.016473481384,271.652663320427,272.054300993393,272.357648321277,272.691534513806,345.144184318097,272.351542177629,357,358,349,329,265,273,254,279,7
"1464",51,8,NA,"dt-nt",0,0,61043.4817199707,66313.5917510986,246435.801635742,2380.47965955734,1360919.15892029,2929538.45619202,2792358.62799072,38271.1563227177,336.394989013672,941.5205078125,1108.32507324219,11.394998550415,204.000030517578,266.000122070312,51,3,1.67235659395614,0.349597697038888,0.110835932458014,0.726218974999417,675.394958496094,950.520446777344,1297.32495117188,17.394998550415,1341.39489746094,2223.5205078125,1398.32507324219,109.394996643066,272.515543392726,296.042820317405,1100.15982873099,10.6271413373096,565.165763671216,1216.58573762127,1159.61737042804,15.8933373433213,535.39501953125,1337.52062988281,1160.32507324219,13.394998550415,174.39501953125,135.520492553711,952.325012207031,2.39499831199646,146.39501953125,135.520492553711,917.325073242188,2.39499831199646,85.5310523743523,172.893700425576,66.1832755076035,2.77579517652813,260.570314711081,457.81178295099,78.3669014450794,8.87397908343592,752.39501953125,1553.52062988281,1210.32507324219,17.394998550415,293.60044086243,292.551187438332,292.620336673463,293.103225042789,291.057556376379,291.988313928487,292.283315887573,291.899724582369,292.523255813953,292.336794019934,294,296,294,299,297,276,301,288,8
"1465",51,9,NA,"dt-nt",0,0,50861.2725067139,53196.63256073,246654.45300293,2306.26965260506,514139.923248291,2872160.59133148,2537598.52508545,27810.8966419697,211.395004272461,905.520568847656,1090.32495117188,9.39499855041504,19.0000152587891,400,52.9998779296875,3,0.0554840704390524,0.161170235787787,0.0524242041667347,1.0880365778773,306.39501953125,424.5205078125,1305.32507324219,17.394998550415,334.39501953125,2479.5205078125,1364.32507324219,50.3949966430664,225.049878348291,235.383329914734,1091.39138496872,10.2047329761286,231.594560021753,1293.7660321313,1143.06239868714,12.5274309198062,230.39501953125,1397.5205078125,1144.32507324219,12.394998550415,156.39501953125,123.520500183105,885.325073242188,3.39499831199646,149.395004272461,123.520500183105,848.325012207031,1.39499819278717,26.5928872101516,62.0492483561191,71.2005169584792,2.84932745784604,28.8062672949423,574.480390112015,76.4225337424395,4.66629979191397,249.395004272461,1723.52062988281,1196.32495117188,14.394998550415,504.95797508379,504.75945780705,504.951726485813,504.673808443672,301.135885327682,301.139966184252,301.212799669829,300.112940286252,504.917117117117,301.173423423423,504,498,508,496,279,288,305,275,9
"1466",51,10,NA,"dt-nt",0,0,103448.751113892,58074.1245422363,286523.253295898,2720.74962186813,2660856.43255615,4827603.50131226,3701574.81060791,46872.4603207111,635.144958496094,1145.52062988281,1150.32495117188,11.394998550415,216.5,442.5,55.5001220703125,3,1.19527584190499,1.03739197187906,0.358674434133236,0.722828181662013,1240.39501953125,799.520446777344,1395.32495117188,18.394998550415,2459.39501953125,3100.5205078125,1477.32507324219,125.394996643066,413.795004455566,232.296498168945,1146.09301318359,10.8829984874725,867.576274064608,1574.04744092346,1206.90407910268,15.2828367527588,839.89501953125,1711.0205078125,1206.82507324219,13.394998550415,199.395004272461,144.5205078125,951.325012207031,2.39499831199646,174.39501953125,144.5205078125,929.325012207031,2.39499831199646,215.781424312816,71.5194899142868,77.0618607199997,2.79318036640134,370.62278354441,681.902097723525,81.3105953951551,6.93303498222489,1068.39489746094,2098.0205078125,1262.32495117188,17.394998550415,461.745595193042,461.04324432137,461.305364895984,460.790405368677,339.085275158813,341.156938643556,340.452625314229,339.503172434992,461.157482882295,340.12585588523,457,455,453,458,335,355,353,340,10
"1467",51,11,NA,"dt-nt",0,0,94142.5266113281,73790.5472183228,343637.875793457,8790.52472281456,2635090.43028259,6642508.98125458,4490057.45770264,523623.446913958,299.394989013672,1066.52062988281,1165.32495117188,13.394998550415,378.999938964844,454.999938964844,67,10,4.18837480349876,3.87249363944551,0.798276246766319,24.4115430322555,1029.39489746094,1053.5205078125,1459.32495117188,166.39501953125,2191.39501953125,8235.51953125,1654.32507324219,1858.39489746094,319.12720885196,250.137448197704,1164.87415523206,29.7983888908968,726.120261857975,1830.39652280369,1237.27127520051,144.288632381912,723.394958496094,1777.52062988281,1223.32507324219,21.394998550415,158.39501953125,125.520500183105,926.325012207031,3.39499831199646,158.39501953125,125.520500183105,926.325012207031,2.39499831199646,158.186859912592,94.0333810033352,91.1169626134429,29.6463350894472,411.866213418303,1333.66960636634,104.687339811602,299.515235421155,1008.14501953125,2115.2705078125,1299.32495117188,71.3949966430664,365.974533280287,363.448657642244,363.927520801311,360.577616874217,355.261446320503,347.741318401417,350.780410185354,327.403917286545,363.983190961697,351.576742904381,368,363,356,354,351,323,329,315,11
"1468",51,12,NA,"dt-nt",0,0,59805.3218383789,54534.4278335571,245356.202209473,2473.31967353821,1069024.26426697,2879977.10285187,2709483.45355225,28568.2516202927,307.394989013672,977.520568847656,1144.32507324219,10.394998550415,138.500015258789,288.5,50,2,1.68292589265466,0.236533246460279,0.0405274430021633,0.932844423688822,602.394958496094,849.520568847656,1335.32507324219,27.394998550415,1258.39501953125,2261.52075195312,1473.32495117188,29.394998550415,276.876489992495,252.474202933135,1135.90834356237,11.4505540441584,471.143351373719,1269.27153056495,1194.13109455806,12.5906794271894,445.89501953125,1402.02062988281,1193.32507324219,12.394998550415,181.395004272461,123.520500183105,965.325073242188,4.39499807357788,181.395004272461,123.520500183105,915.324951171875,2.39499831199646,54.4558864107709,97.7701273358776,68.7484874667976,3.66877052542131,191.214180276338,517.649752744389,77.2485837725413,3.58164354125557,583.39501953125,1647.2705078125,1244.32495117188,15.394998550415,418.453110922257,417.41310580373,417.578817474307,417.359798287951,368.099127895423,369.344770496219,369.564960836631,368.617155875429,417.5632437197,369.527545174086,421,412,409,414,361,359,360,354,12
"1469",51,13,NA,"dt-nt",0,0,58960.4319610596,57958.7964859009,259847.053527832,2592.42964613438,1191816.78565979,2861817.80924225,3119052.6541748,36413.7710484266,300.39501953125,834.7705078125,1124.32507324219,10.394998550415,126.499984741211,278.499938964844,54.9998779296875,3,1.84138413266399,0.84689129395974,0.204488413666019,0.921337207221407,390.39501953125,436.5205078125,1356.32495117188,19.394998550415,1553.39501953125,2006.52062988281,1435.32507324219,57.3949966430664,251.967657953246,247.687164469662,1110.45749370868,11.0787591715144,450.592357527331,1081.97270670784,1179.22595620976,13.7670211903314,413.39501953125,1145.02056884766,1180.32495117188,13.394998550415,180.39501953125,126.520515441895,951.325012207031,1.39499819278717,169.395004272461,126.520515441895,911.325012207031,1.39499819278717,39.6708251049781,69.8927867429868,70.0121749605554,2.90784264228769,189.558733761193,414.365369134192,82.9382616277693,4.99110469762382,562.394958496094,1400.5205078125,1234.07495117188,15.394998550415,315.556506622086,315.649824965593,314.986008220031,315.616249564713,399.643412608807,401.256726384386,401.228358174406,401.762741747345,314.805671077505,401.324763705104,316,318,317,318,385,398,393,419,13
"1470",51,14,NA,"dt-nt",0,0,48846.371963501,49354.2226715088,232146.952697754,2099.36968302727,486156.030212402,2908902.85319519,2416690.37322998,22683.006911397,218.39501953125,1013.0205078125,1132.32495117188,9.39499855041504,19.0000152587891,369,53.9998779296875,2,0.250972073515234,0.388549796274158,0.177757253268092,0.419383916406784,309.394989013672,419.5205078125,1385.32507324219,17.394998550415,354.39501953125,2616.5205078125,1468.32495117188,25.394998550415,237.118310502432,239.583605201499,1126.92695484347,10.1911149661518,238.545647798038,1427.33211638626,1185.8147071786,11.1300328318925,238.39501953125,1609.52062988281,1185.32495117188,11.394998550415,160.39501953125,146.5205078125,895.325012207031,3.39499831199646,160.39501953125,146.5205078125,879.325012207031,1.39499819278717,29.4950363275403,61.701054399234,77.7864047467109,2.71049473856256,28.639929578083,620.454506156879,79.3464687727516,3.14117607769659,257.394989013672,1905.0205078125,1239.32507324219,13.394998550415,393.133699660573,393.410465962913,393.173904726662,393.450420663254,430.063847312054,430.156361545485,430.173268307419,430.177037326619,393.049558390579,430.300294406281,395,406,386,398,412,431,450,420,14
"1471",51,15,NA,"dt-nt",0,0,49469.322052002,51635.427444458,237634.202758789,2163.31966727972,503800.345794678,2917571.34684753,2507229.89862061,23593.3217547536,215.395004272461,977.520568847656,1116.32495117188,9.39499855041504,19.0000152587891,409,57.0001220703125,2,0.32521297079389,1.06416785521194,0.186648119897708,0.547686074504782,295.394989013672,473.520477294922,1326.32495117188,18.394998550415,357.39501953125,2563.5205078125,1454.32495117188,31.394998550415,229.024639129639,239.052904835454,1100.1583461055,10.0153688299987,235.972058920224,1366.54395636887,1174.34655673096,11.0507361848963,234.39501953125,1453.0205078125,1170.32495117188,11.394998550415,158.39501953125,134.5205078125,937.325012207031,0.394998252391815,132.39501953125,134.5205078125,937.325012207031,0.394998252391815,26.459118084566,67.109213253913,64.225080642855,2.95245545416203,29.4361753359523,602.245337748066,81.6080736874043,3.29146000173642,255.395004272461,1828.52038574219,1231.32495117188,12.644998550415,373.378283640322,372.645056228679,373.489559535502,373.275264032849,494.116827966265,493.954007812979,494.201652124959,493.892213096304,373.656206088993,494.285714285714,359,369,355,355,483,494,498,492,15
"1472",51,16,NA,"dt-nt",0,0,90848.8868103027,97958.8922271729,287410.477111816,2890.88460230827,1850917.13212585,4362259.38334656,3504117.26025391,40619.1305214167,453.39501953125,1029.5205078125,1105.32495117188,10.394998550415,148.499938964844,361.999938964844,57.9998779296875,3,1.80848336724588,0.941008623342552,0.113011921014491,0.242414552191227,723.394958496094,1846.52062988281,1296.32495117188,21.394998550415,1368.39501953125,2641.5205078125,1494.32507324219,60.3950119018555,345.433029696969,372.467270825752,1092.8155023263,10.9919566627691,614.310365790194,1447.81260648741,1162.99942258676,13.4812912450769,634.894958496094,1619.52062988281,1161.32507324219,13.394998550415,178.39501953125,157.520492553711,867.324951171875,3.39499831199646,178.39501953125,157.520492553711,867.324951171875,1.39499819278717,130.069935080456,401.567536211242,81.0172424004878,2.94646641016765,231.094736218029,620.874179474229,86.9355637357332,4.61010756894329,763.394958496094,1908.52038574219,1220.32507324219,15.394998550415,179.689497637482,178.207591521359,179.023774265291,179.08417142733,820.604710071994,822.748015319741,822.175173700667,822.052139439641,179.028542980418,822.288084965151,172,168,166,183,824,830,821,819,16
